,name,address,location,amentities,price,rating,city,Check_in_date,Check_out_date
5068,Hotel City Heart Premium,SCO 202203204 Chandigarh Punjab 160022 India,14 km to city centre 69 km to Chandigarh IXC,Parking availableAirport transferRestaurantBarBathtub,19475, 6.6,Chandigarh,2021-12-02,2021-02-20
5069,OYO 33009 Hotel Nido,Sco20PanchkulaKalka Highway Zirakpur Punjab 140603 India,98 km to city centre 44 km to Chandigarh IXC,Free parkingKitchenBathtub,7856,,Chandigarh,2021-12-02,2021-02-20
5070,Treebo Trip Kamron,Village Sohana Nr Rattan College & Central Bank of India Sector  78 Kharar Punjab 160055 India,80 km to city centre 80 km to Chandigarh IXC,Free parking,9169, 7.4,Chandigarh,2021-12-02,2021-02-20
5071,Hotel Rajshree,Plot no 181/45 Industrial Business Park Phase I Chandigarh Punjab 160002 India,40 km to city centre 29 km to Chandigarh IXC,Free parkingAirport transferSpaGymRestaurantBar,16500, 6.0,Chandigarh,2021-12-02,2021-02-20
5072,OYO 1933 Hotel City Paradise,SCO 294344 Opposite Markfed Dakshin M Sector 22 Chandigarh 160022 India,07 km to city centre 62 km to Chandigarh IXC,Free parking,12228,,Chandigarh,2021-12-02,2021-02-20
5073,OYO 5785 Silver One,Near Railway Station Daria Chandigarh Chandigarh 160101 India,57 km to city centre 35 km to Chandigarh IXC,Free parkingBathtub,7205,,Chandigarh,2021-12-02,2021-02-20
5074,OYO 15486 Hotel New Diamond,Sco35 Zirakpur Kalka Highway Zirakpur Punjab 140603 India,10 km to city centre 48 km to Chandigarh IXC,Free parkingKitchenBathtub,9578,,Chandigarh,2021-12-02,2021-02-20
5075,OYO 27061 Hotel Magnum,0 Ekta Colony Balongi Mohali Kharar Punjab 140307 India,76 km to city centre 11 km to Chandigarh IXC,RestaurantBathtub,8320,,Chandigarh,2021-12-02,2021-02-20
5076,OYO 1950 Hotel Supreme,SCO 12 A Sector 7C Chandigarh Chandigarh 160019 India,25 km to city centre 63 km to Chandigarh IXC,,13149,,Chandigarh,2021-12-02,2021-02-20
5077,OYO 1950 Hotel Supreme,SCO 12 A Sector 7C Chandigarh Chandigarh 160019 India,25 km to city centre 63 km to Chandigarh IXC,,13149,,Chandigarh,2021-12-02,2021-02-20
5078,"Pride Plaza Hotel,  ",Judges Bungalow Road Off SG Road Ahmedabad Gujarat 380054 India,56 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferGymRestaurantBathtub,4915, 6.4,Ahmedabad,2021-12-02,2021-02-17
5079,Hyatt  ,Near Vastrapur Lake Vastrapur Ahmedabad Gujarat 380015 India,46 km to city centre 99 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaGymRestaurant,11985, 8.8,Ahmedabad,2021-12-02,2021-02-17
5080,Hotel The S G,1st fl Norman 2002 Nr RC Tech Institute Chankyapuri Rd Ahmedabad Gujarat 380060 India,80 km to city centre 93 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
5081,Hotel The S G,1st fl Norman 2002 Nr RC Tech Institute Chankyapuri Rd Ahmedabad Gujarat 380060 India,80 km to city centre 93 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
5082,Fortune Landmark-Member ITC Hotel Group,Ashram Road Ahmedabad Gujarat 380013 India,28 km to city centre 58 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantBathtubInternet access,6410, 8.6,Ahmedabad,2021-12-02,2021-02-17
5083,Cama Hotel,Khanpur Ahmedabad Gujarat 380001 India,14 km to city centre 61 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferGymRestaurantBar,5982, 6.6,Ahmedabad,2021-12-02,2021-02-17
5084,Cama Hotel,Khanpur Ahmedabad Gujarat 380001 India,14 km to city centre 61 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferGymRestaurantBar,5982, 6.6,Ahmedabad,2021-12-02,2021-02-17
5085,OYO 8864 Hotel Royal City,Vastral Ring Road Char Rasta Ahmedabad Gujarat 382418 India,10 km to city centre 93 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingBathtub,2249,  8.0,Ahmedabad,2021-12-02,2021-02-17
5086,Hyatt Regency  ,17/A Ashram Road Ahmedabad Gujarat 380014 India,24 km to city centre 60 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaGymRestaurant,11050,  8.4,Ahmedabad,2021-12-02,2021-02-17
5087,Mangalbag Gallery and Residency,Opp World Business House Near Parimal Garden Ellis Bridge Ahmedabad 380006 India,13 km to city centre 85 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transfer,7990,,Ahmedabad,2021-12-02,2021-02-17
5088,Mangalbag Gallery and Residency,Opp World Business House Near Parimal Garden Ellis Bridge Ahmedabad 380006 India,13 km to city centre 85 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transfer,7990,,Ahmedabad,2021-12-02,2021-02-17
5089,The Cloud Hotel,Near Khokhra Circle ManinagarE Ahmedabad Gujarat 380008 India,52 km to city centre 76 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantInternet accessConnecting rooms available,6658,  8.0,Ahmedabad,2021-12-02,2021-02-17
5090,Ginger Sanand,Plot No 83 84 Survey no 196/1 Mahalax Village Iyava Virmagam Highway Sanand Gujarat 380210 India,27 km to city centre 32 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingGym,5398,,Ahmedabad,2021-12-02,2021-02-17
5091,Hotel Riverfront,Bhagatachyarya road Opposite Museum Nr NID Paldi Ahmedabad Gujarat 380007 India,11 km to city centre 85 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Restaurant,2800,,Ahmedabad,2021-12-02,2021-02-17
5092,Ramada by Wyndham  ,Corporate Road Opposite Prahla Ahmedabad Polytechnic Ahmedabad Gujarat 380015 India,67 km to city centre 14 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,GymRestaurant,6543, 7.2,Ahmedabad,2021-12-02,2021-02-17
5093,Hotel Skyland,ShopBlockH4th/F402 Naiya Paradise Opp RAF Camp SP Ring Road Vastral Ahmedabad Gujarat 382418 India,10 km to city centre 97 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2198,,Ahmedabad,2021-12-02,2021-02-17
5094,Hotel Shrimad Residency,26 ISRO Colony Rd Opp Karnavati Club Ramdev Nagar Ahmedabad Gujarat 380015 India,64 km to city centre 13 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,3598,,Ahmedabad,2021-12-02,2021-02-17
5095,Hotel Swell,Drive In Rd Vijay Char Rasta Navrangpura Ahmedabad Gujarat 380014 India,30 km to city centre 79 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2700,,Ahmedabad,2021-12-02,2021-02-17
5096,hotel suncity,77 Aamrakunj Avis Nr Tapovan Chandkheda Ahmedabad Ahmedabad 382424 India,11 km to city centre 51 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,3004,,Ahmedabad,2021-12-02,2021-02-17
5097,HOTEL APEX,6th FLOOR  SAHAJANAND TRADE CENTER ASHRAM ROAD  PALDI Ahmedabad 380006 India,07 km to city centre 81 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,3370,,Ahmedabad,2021-12-02,2021-02-17
5098,Hotel Safar,Hansalpur Chowkdi Nr Essar Petrol Pump/ONGC Ahmedabad Gujarat 384001 India,14 km to city centre 60 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,1798,,Ahmedabad,2021-12-02,2021-02-17
5099,Hotel Safar,Hansalpur Chowkdi Nr Essar Petrol Pump/ONGC Ahmedabad Gujarat 384001 India,14 km to city centre 60 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,1798,,Ahmedabad,2021-12-02,2021-02-17
5100,The Grand Vinayak Hotel,SP Ring Road Odhav Circle Ahmedabad Gujurat 382415 India,11 km to city centre 76 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,7200,,Ahmedabad,2021-12-02,2021-02-17
5101,Hotel Seven,1st floorkasturbhai chambernrgandhi nagar ashramshubhas brigde circle Ahmedabad 380027 India,47 km to city centre 41 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,3600,,Ahmedabad,2021-12-02,2021-02-17
5102,Hotel New Pathik,4th Floor Plot 5 Bopal  Ghuma Rd Opp Umiya Mataji Temple Ahmedabad Gujarat 380058 India,11 km to city centre 16 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
5103,Hotel Sparsh Inn - Chandkheda,5th Floor Sparsh Arcade near Bagga Hyundai showroom chandkheda Ahmedabad Gujarat 382424 India,12 km to city centre 70 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,2158,,Ahmedabad,2021-12-02,2021-02-17
5104,Hotel Signature Inn,A108 Signature 2 Near Sanand Chokdi Sanand Road Sarkhej Ahmedabad Gujarat 382210 India,89 km to city centre 16 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
5105,Hotel darshan naroda,SPRing Road Near Ranasan Muthiya Naroda Ahmedabad Gujarat 382330 India,14 km to city centre 74 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,3600,,Ahmedabad,2021-12-02,2021-02-17
5106,Hotel Jalsa Palace,3rd floor Vitthal Plaza Opp Geb office Dehgam road Nava Naroda Ahmedabad Gujarat 382330 India,12 km to city centre 54 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2598,,Ahmedabad,2021-12-02,2021-02-17
5107,Riverview Hotel,Nr Sakar VII Nr Nehru Bridge Corner Ashram Road Ahmedabad Gujrarat 380009 India,05 km to city centre 71 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantBarMeeting Facilities,4048, 7.8,Ahmedabad,2021-12-02,2021-02-17
5108,bloomSuites |  ,Surdhara circle ahmedabad Ahmedabad GJ 380052 India,57 km to city centre 99 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaGymRestaurant,6818, 8.6,Ahmedabad,2021-12-02,2021-02-17
5109,Hotel Maple View,401 4th Floor Neelkanth Paradise Near Galaxy Cinema NH No 8 Naroda Ahmedabad Gujarat 382330 India,10 km to city centre 35 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2518,,Ahmedabad,2021-12-02,2021-02-17
5110,Hotel Maple View,401 4th Floor Neelkanth Paradise Near Galaxy Cinema NH No 8 Naroda Ahmedabad Gujarat 382330 India,10 km to city centre 35 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2518,,Ahmedabad,2021-12-02,2021-02-17
5111,Rivera Sarovar Portico -  ,Bhavans College Road Sabarmati Riverfront Ahmedabad Gujarat 380001 India,15 km to city centre 60 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantInternet accessMeeting Facilities,3868,  8.2,Ahmedabad,2021-12-02,2021-02-17
5112,Wyndham   Shela,Club O7 Road Off Sardar Patel Ring Rd Shela Sanand GJ 380058 India,12 km to city centre 19 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaRestaurant,11000,,Ahmedabad,2021-12-02,2021-02-17
5113,Novotel   Hotel,ISKCON Cross Road SG Highway Next To Wide Angle Cinema Ahmedabad Gujarat 380015 India,66 km to city centre 13 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaGymRestaurant,8318, 7.8,Ahmedabad,2021-12-02,2021-02-17
5114,Hotel Anjali Palace,310 rudrax complex Behind Chandkheda Bus Stand chandkheda Ahmedabad Gujarat 382424 India,10 km to city centre 62 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
5115,The Metropole Hotel,Near RTO Circle Subhash Bridge Corner Ahmedabad Gujarat 380 027 India,49 km to city centre 38 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantBathtubInternet access,6380, 7.8,Ahmedabad,2021-12-02,2021-02-17
5116,Cambay Sapphire  ,132 ft Ring RoadAdjacent to Jivraj Park OverBridgeVejalpur Cross Road Ahmedabad GJ 380051 India,44 km to city centre 12 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingSpaGymRestaurant,5297,,Ahmedabad,2021-12-02,2021-02-17
5117,The Nest Residency,Near New Civil Hospital Gate No 6 B/h Bipin Complex Asarwa Ahmedabad Gujarat 380016 India,39 km to city centre 36 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2339,,Ahmedabad,2021-12-02,2021-02-17
5118,Hotel Summit,OppLal banglow cgroadNavarangpura Ahmedabad GJ 380009 India,15 km to city centre 79 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,6282,,Ahmedabad,2021-12-02,2021-02-17
5119,OYO 11610 Hotel Shreenath,202203 2nd flr shreenath sarthak ind park nikol odhav ind estate odhav Ahmedabad 382350 India,11 km to city centre 70 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingBathtub,3415,,Ahmedabad,2021-12-02,2021-02-17
5120,Hotel Skylon,Tirthraj Complex Ahmedabad GJ 380006 India,01 km to city centre 76 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferInternet accessMeeting Facilities,4000,2.0,Ahmedabad,2021-12-02,2021-02-17
5121,Hotel Skylon,Tirthraj Complex Ahmedabad GJ 380006 India,01 km to city centre 76 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferInternet accessMeeting Facilities,4000,2.0,Ahmedabad,2021-12-02,2021-02-17
5122,Hotel Sadbhav,3rd Floor Dhanlaxmi Chamber Shahibaug Road Ahmedabad Ahmedabad 380004 India,35 km to city centre 40 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,3829,,Ahmedabad,2021-12-02,2021-02-17
5123,OYO 10749 Hotel Neelkanth Bliss,Opposite Ankur School Near Jain Merchant Five Road Paldi Ahmedabad Gujarat 380007 India,19 km to city centre 93 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Bathtub,4808, 9.0,Ahmedabad,2021-12-02,2021-02-17
5124,Hotel Dream Palace,3rd floor Business Point Near Hanuman Mandir Narol Circle Ahmedabad Gujarat 382405 India,57 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2598,,Ahmedabad,2021-12-02,2021-02-17
5125,Hotel Kells,New York Tower A Sarkhej  Gandhinagar Hwy Ahmedabad Gujarat 380054 India,63 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,6053,,Ahmedabad,2021-12-02,2021-02-17
5126,Ginger  ,Behind Himalaya Mall DriveIn Road Ahmedabad Gujarat 380015 India,49 km to city centre 96 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantInternet access,4998,5.0,Ahmedabad,2021-12-02,2021-02-17
5127,Radisson Blu Hotel  ,Near Panchvati Cross Roads Off CG Road Ahmedabad Gujarat 380006 India,14 km to city centre 84 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,PoolFree parkingAirport transferSpaGymRestaurant,7308,  8.0,Ahmedabad,2021-12-02,2021-02-17
5128,Ebony Residency,Near Gurudwara Temple B/H Apex Heart Institute S G Highway Ahmedabad Gujarat 380054 India,64 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferRestaurantBathtubKitchen,9800,,Ahmedabad,2021-12-02,2021-02-17
5129,The Grand Eden,THE GRAND EDEN Nr Accutest Laboratory Opp The Grand Bhagwati SGHighway Ahmedabad GJ 380054 India,63 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferRestaurantMeeting Facilities,5400,5.0,Ahmedabad,2021-12-02,2021-02-17
5130,Hotel Atithi,Near Nagri Hospital Law Garden Road Ahmedabad 380006 India,07 km to city centre 76 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferRestaurant,4598,,Ahmedabad,2021-12-02,2021-02-17
5131,The President - A Boutique Hotel,Off CGRoad Opp Municipal Market Navrangpura Ahmedabad Gujarat 380009 India,18 km to city centre 74 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantInternet accessMeeting Facilities,5063, 8.6,Ahmedabad,2021-12-02,2021-02-17
5132,The President - A Boutique Hotel,Off CGRoad Opp Municipal Market Navrangpura Ahmedabad Gujarat 380009 India,18 km to city centre 74 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantInternet accessMeeting Facilities,5063, 8.6,Ahmedabad,2021-12-02,2021-02-17
5133,Hotel Grand Elegance,SHILP AARON ABLOCKSINDHU BHAVAN ROAD NEAR PAKWAN CROSS RAOD BODAKDEV Ahmedabad GJ 380054 India,66 km to city centre 12 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferRestaurantMeeting Facilities,5598, 8.6,Ahmedabad,2021-12-02,2021-02-17
5134,OYO 2591 Hotel Anjani Palace,Ganesh Plaza Cmplx 3rd Flr Nr City Point Rest Ajit Mill Cross Rd Ahmedabad Gujarat 380023 India,62 km to city centre 59 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingBathtub,4738,,Ahmedabad,2021-12-02,2021-02-17
5135,Hotel Good Night,Opp sidi saiyeds Jali Near Electricity house Lal Darwaja Ahmedabad Gujarat 380001 India,11 km to city centre 64 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferRestaurant,2000,2.0,Ahmedabad,2021-12-02,2021-02-17
5136,FabHotel Summit,Lal Bunglow Opp Chimanlal Girdharlal Rd Navrangpur Ahmedabad 380009 India,15 km to city centre 79 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,3148,,Ahmedabad,2021-12-02,2021-02-17
5137,Hotel Silvera Grand,Near Dehgan Cross Road Circle Sardar Patel Ring Rd Nava Naroda Ahmedabad Gujarat 382330 India,14 km to city centre 70 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurant,6878, 6.0,Ahmedabad,2021-12-02,2021-02-17
5138,Hotel Simba & Restaurant,Simba House Sardar Stadium Under Bridge Navangpura Ahmedabad Gujarat 380009 India,20 km to city centre 66 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingPet-friendlyRestaurantBarMeeting Facilities,6500,,Ahmedabad,2021-12-02,2021-02-17
5139,OYO 26476 Hotel Meridan Palace,3rd Floorwastik Business Park Nr Diamond Masala Ode Village Rd Dholka Gujarat 382427 India,12 km to city centre 19 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingBathtub,2752,,Ahmedabad,2021-12-02,2021-02-17
5140,OYO 26578 Hotel Aashray,3rd Floor Apple Plaza Complex Sarkhej Rajkot NH 8/A Opp Bavla Gate Dholka Gujarat 382220 India,29 km to city centre 36 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingRestaurantBathtubKitchen,18878,,Ahmedabad,2021-12-02,2021-02-17
5141,Hotel Gold Leaf  ,4th Fl Shantanu Complex Nr GNFC Info Tower Grand Bhagwati Road sg Highway Ahmedabad Gujarat 380054 India,44 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,,200000,,Ahmedabad,2021-12-02,2021-02-17
5142,Hotel Hill Park by Sky Stays,5th FloorSuryam Trade Centre Nr Torrent Power Station Kathwada GIDC Odhav Ahmedabad Gujarat 382415 India,11 km to city centre 70 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2198,,Ahmedabad,2021-12-02,2021-02-17
5143,Hotel Hill Park by Sky Stays,5th FloorSuryam Trade Centre Nr Torrent Power Station Kathwada GIDC Odhav Ahmedabad Gujarat 382415 India,11 km to city centre 70 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2198,,Ahmedabad,2021-12-02,2021-02-17
5144,Hotel SN Blu,Thaltej Marg Ahmedabad GJ 380059 India,58 km to city centre 10 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingAirport transferGymRestaurantBarMeeting Facilities,6000,,Ahmedabad,2021-12-02,2021-02-17
5145,Capital O 891 Hotel Kadamb Inn,3Rd Floor National Chamber Nr City Gold CinemaAshram Road Ahmedabad Gujarat 380009 India,11 km to city centre 68 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parkingBathtub,3222,,Ahmedabad,2021-12-02,2021-02-17
5146,Hotel Palak Palace,1st Floor Patel Avenue Nr Gurudhwara OppThe Grandbhagwati Hotel Thaltej Ahmedabad Gujarat 380054 India,63 km to city centre 11 km to Ahmedabad AMD-Sardar Vallabhbhai Patel Intl,Free parking,2398,,Ahmedabad,2021-12-02,2021-02-17
